['701', 'describe', 'history', 'oil', 'industry'] GX272-04-9612328.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX261-26-1208436.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX005-23-5015301.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX256-84-10205736.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX009-93-8826706.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX231-87-8372508.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX028-30-2610370.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX003-55-16542221.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX046-56-1876649.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX070-77-5787454.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX261-08-5588508.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX263-83-15064849.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX244-07-16145528.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX000-76-13395038.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX002-25-4335841.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX258-05-16380373.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX252-55-12761705.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX018-95-10233771.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX231-21-8323038.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX227-47-1477729.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX008-94-16491289.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX236-29-13694598.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX022-59-12383077.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX015-43-0960090.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX240-66-1033049.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX042-93-5729683.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX034-46-11722934.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX000-16-4063715.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX059-73-7663509.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX012-62-8042090.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX238-48-2081881.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX013-84-7050535.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX000-29-8328421.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX254-22-2761308.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX266-66-11631331.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX255-61-1354136.txt
['821', 'describe', 'work', 'home', 'scams', 'promoted', 'internet'] GX270-23-5925323.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX250-46-13958585.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX230-60-13424850.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX243-37-9114283.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX254-03-4276629.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX025-09-9454936.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX006-49-1900851.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX268-29-12847458.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX257-76-4424064.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX254-09-12950315.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX233-08-1740926.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX237-14-4316559.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX272-84-8558203.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX032-89-3670258.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX235-06-1051378.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX242-91-11305226.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX267-83-13751015.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX254-38-10181753.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX265-04-4709239.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX261-82-16542534.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX251-14-6295896.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX004-05-11052588.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX261-76-12631461.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX004-61-15951057.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX038-10-6233009.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX237-98-8775079.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX264-34-1832360.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX255-16-3710871.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX266-46-1795191.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX252-16-4340076.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX260-73-13860753.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX271-88-12014831.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX256-83-14799903.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX034-61-5088345.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX070-77-5787454.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX004-38-14226826.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX243-45-3575888.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX236-11-14453828.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX255-97-3591075.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX046-64-6569218.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX229-61-7984984.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX267-57-14720787.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX254-49-12085799.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX234-75-12342106.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX259-02-13424543.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX229-28-4786902.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX066-56-6942866.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX044-74-9685821.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX066-89-7547570.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX009-12-13917830.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX018-13-7583716.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX024-79-10440452.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX254-86-9270915.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX066-32-13481922.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX272-04-8463845.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX231-38-0929225.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX259-11-8762140.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX260-95-8474615.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX020-91-7372373.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX261-92-9974244.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX243-41-4063227.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX259-40-10868043.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX044-20-2602695.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX233-98-9002704.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX261-20-3635133.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX031-54-4169640.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX055-86-16483576.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX233-68-4574710.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX243-35-11861587.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX268-83-7421067.txt
['824', 'current', 'role', 'civil', 'air', 'patrol', 'training', 'participants', 'receive'] GX238-81-5416837.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX233-02-16464390.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX270-43-15165728.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX012-43-0650616.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX233-68-4574710.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX256-03-0400508.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX234-97-13166436.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX271-88-12014831.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX070-77-5787454.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX256-81-15047203.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX004-81-3891531.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX264-53-2498381.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX240-77-13484940.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX237-46-6968730.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX254-47-2051545.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX272-04-8463845.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX098-04-9007596.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX022-49-12695247.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX259-24-8636681.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX027-59-12212600.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX259-40-10868043.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX229-61-7984984.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX260-51-7423863.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX233-08-1740926.txt
['825', 'describe', 'deployment', 'national', 'guard', 'units', 'iraq'] GX238-81-5416837.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX231-30-11105120.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX268-59-6843038.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX087-29-12946348.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX247-19-5867028.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX121-08-13739973.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX241-43-11671277.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX063-62-9718669.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX064-27-6823868.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX240-79-7164646.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX261-17-12418628.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX259-86-6770651.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX036-47-15347018.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX008-29-13877144.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX268-42-5053799.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX260-84-10216270.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX267-93-9587196.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX112-77-16023977.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX234-53-13104105.txt
['826', 'relationship', 'seminole', 'indians', 'florida'] GX037-87-3234203.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX243-37-9114283.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX009-65-1341648.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX003-92-12811903.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX059-28-7601493.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX007-76-11296365.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX069-64-13245939.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX260-95-12872975.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX252-93-13844006.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX069-66-4294031.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX264-53-2498381.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX004-76-11859934.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX251-16-3445898.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX253-50-5520365.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX004-43-15584788.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX002-66-5653434.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX256-02-7602244.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX240-55-7796098.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX230-57-0826933.txt
['829', 'information', 'kinds', 'material', 'international', 'support', 'provided', 'side', 'spanish', 'civil', 'war'] GX233-87-12892048.txt
